score,url_a,title_a,url_b,title_b,same_service,same_city
0.659,https://rukn-eltatawer.com/eg/dressing-room-zagazig/,دريسينج روم في الزقازيق,https://rukn-eltatawer.com/eg/custom-kitchens-zagazig/,تفصيل مطابخ في الزقازيق,False,True
0.659,https://rukn-eltatawer.com/eg/apartment-finishing-damietta/,تشطيب شقق في دمياط,https://rukn-eltatawer.com/eg/apartment-finishing-hadayek-october/,تشطيب شقق في حدائق أكتوبر,True,False
0.659,https://rukn-eltatawer.com/eg/dressing-room-mokattam/,دريسينج روم في المقطم,https://rukn-eltatawer.com/eg/villa-finishing-mokattam/,تشطيب فلل في المقطم,False,True
0.659,https://rukn-eltatawer.com/eg/plumber-aswan/,سباك في أسوان,https://rukn-eltatawer.com/eg/plumber-damietta/,سباك في دمياط,True,False
0.659,https://rukn-eltatawer.com/eg/carpenter-aswan/,نجار في أسوان,https://rukn-eltatawer.com/eg/carpenter-damietta/,نجار في دمياط,True,False
0.659,https://rukn-eltatawer.com/eg/plumber-aswan/,سباك في أسوان,https://rukn-eltatawer.com/eg/plumber-zagazig/,سباك في الزقازيق,True,False
0.659,https://rukn-eltatawer.com/eg/carpenter-aswan/,نجار في أسوان,https://rukn-eltatawer.com/eg/carpenter-zagazig/,نجار في الزقازيق,True,False
0.659,https://rukn-eltatawer.com/eg/villa-finishing-sohag/,تشطيب فلل في سوهاج,https://rukn-eltatawer.com/eg/villa-finishing-new-october/,تشطيب فلل في أكتوبر الجديدة,True,False
0.659,https://rukn-eltatawer.com/eg/custom-kitchens-mahalla/,تفصيل مطابخ في المحلة الكبرى,https://rukn-eltatawer.com/eg/villa-finishing-mahalla/,تشطيب فلل في المحلة الكبرى,False,True
0.659,https://rukn-eltatawer.com/eg/villa-finishing-zagazig/,تشطيب فلل في الزقازيق,https://rukn-eltatawer.com/eg/villa-finishing-new-october/,تشطيب فلل في أكتوبر الجديدة,True,False
0.659,https://rukn-eltatawer.com/eg/electrician-qena/,كهربائي في قنا,https://rukn-eltatawer.com/eg/electrician-damietta/,كهربائي في دمياط,True,False
0.659,https://rukn-eltatawer.com/eg/gypsum-installer-aswan/,جبساتي في أسوان,https://rukn-eltatawer.com/eg/gypsum-installer-qena/,جبساتي في قنا,True,False
0.659,https://rukn-eltatawer.com/eg/painter-suez/,نقاش في السويس,https://rukn-eltatawer.com/eg/painter-port-said/,نقاش في بورسعيد,True,False
0.659,https://rukn-eltatawer.com/eg/dressing-room-luxor/,دريسينج روم في الأقصر,https://rukn-eltatawer.com/eg/interior-design-decor-luxor/,ديكورات وتصميم داخلي في الأقصر,False,True
0.659,https://rukn-eltatawer.com/eg/custom-kitchens-zagazig/,تفصيل مطابخ في الزقازيق,https://rukn-eltatawer.com/eg/custom-kitchens-hadayek-october/,تفصيل مطابخ في حدائق أكتوبر,True,False
0.659,https://rukn-eltatawer.com/eg/chalet-furnishing-rental-hurghada-red-sea/,فرش وتجهيز شاليهات للإيجار في الغردقة والبحر الأحمر,https://rukn-eltatawer.com/eg/coastal-interior-design-hurghada-red-sea/,ديكورات وتصميم داخلي ساحلي في الغردقة والبحر الأحمر,False,True
0.659,https://rukn-eltatawer.com/eg/villa-finishing-mokattam/,تشطيب فلل في المقطم,https://rukn-eltatawer.com/eg/apartment-finishing-mokattam/,تشطيب شقق في المقطم,False,True
0.659,https://rukn-eltatawer.com/eg/apartment-finishing-aswan/,تشطيب شقق في أسوان,https://rukn-eltatawer.com/eg/apartment-finishing-new-october/,تشطيب شقق في أكتوبر الجديدة,True,False
0.659,https://rukn-eltatawer.com/eg/apartment-finishing-ismailia/,تشطيب شقق في الإسماعيلية,https://rukn-eltatawer.com/eg/apartment-finishing-new-damietta/,تشطيب شقق في دمياط الجديدة,True,False
0.659,https://rukn-eltatawer.com/eg/dressing-room-heliopolis/,دريسينج روم في مصر الجديدة,https://rukn-eltatawer.com/eg/villa-finishing-heliopolis/,تشطيب فلل في مصر الجديدة,False,True
0.659,https://rukn-eltatawer.com/eg/coastal-interior-design-north-coast/,ديكورات وتصميم داخلي ساحلي في الساحل الشمالي,https://rukn-eltatawer.com/eg/chalet-finishing-north-coast/,تشطيب شاليهات في الساحل الشمالي,False,True
0.659,https://rukn-eltatawer.com/eg/dressing-room-smouha/,دريسينج روم في سموحة,https://rukn-eltatawer.com/eg/interior-design-decor-smouha/,ديكورات وتصميم داخلي في سموحة,False,True
0.659,https://rukn-eltatawer.com/eg/dressing-room-zagazig/,دريسينج روم في الزقازيق,https://rukn-eltatawer.com/eg/dressing-room-hadayek-october/,دريسينج روم في حدائق أكتوبر,True,False
0.659,https://rukn-eltatawer.com/eg/dressing-room-mansoura/,دريسينج روم في المنصورة,https://rukn-eltatawer.com/eg/apartment-finishing-mansoura/,تشطيب شقق في المنصورة,False,True
0.659,https://rukn-eltatawer.com/eg/dressing-room-madinaty/,دريسينج روم في مدينتي,https://rukn-eltatawer.com/eg/apartment-finishing-madinaty/,تشطيب شقق في مدينتي,False,True
0.659,https://rukn-eltatawer.com/eg/chalet-furnishing-rental-hurghada-red-sea/,فرش وتجهيز شاليهات للإيجار في الغردقة والبحر الأحمر,https://rukn-eltatawer.com/eg/chalet-finishing-hurghada-red-sea/,تشطيب شاليهات في الغردقة والبحر الأحمر,False,True
0.659,https://rukn-eltatawer.com/eg/custom-kitchens-suez/,تفصيل مطابخ في السويس,https://rukn-eltatawer.com/eg/custom-kitchens-mahalla/,تفصيل مطابخ في المحلة الكبرى,True,False
0.658,https://rukn-eltatawer.com/eg/electrician-aswan/,كهربائي في أسوان,https://rukn-eltatawer.com/eg/electrician-luxor/,كهربائي في الأقصر,True,False
0.658,https://rukn-eltatawer.com/eg/plumber-aswan/,سباك في أسوان,https://rukn-eltatawer.com/eg/plumber-minya/,سباك في المنيا,True,False
0.658,https://rukn-eltatawer.com/eg/plumber-aswan/,سباك في أسوان,https://rukn-eltatawer.com/eg/plumber-beni-suef/,سباك في بني سويف,True,False
0.658,https://rukn-eltatawer.com/eg/carpenter-aswan/,نجار في أسوان,https://rukn-eltatawer.com/eg/carpenter-minya/,نجار في المنيا,True,False
0.658,https://rukn-eltatawer.com/eg/carpenter-aswan/,نجار في أسوان,https://rukn-eltatawer.com/eg/carpenter-beni-suef/,نجار في بني سويف,True,False
0.658,https://rukn-eltatawer.com/eg/plumber-luxor/,سباك في الأقصر,https://rukn-eltatawer.com/eg/plumber-sohag/,سباك في سوهاج,True,False
0.658,https://rukn-eltatawer.com/eg/carpenter-luxor/,نجار في الأقصر,https://rukn-eltatawer.com/eg/carpenter-sohag/,نجار في سوهاج,True,False
0.658,https://rukn-eltatawer.com/eg/plumber-ismailia/,سباك في الإسماعيلية,https://rukn-eltatawer.com/eg/plumber-obour-city/,سباك في العبور,True,False
0.658,https://rukn-eltatawer.com/eg/carpenter-ismailia/,نجار في الإسماعيلية,https://rukn-eltatawer.com/eg/carpenter-obour-city/,نجار في العبور,True,False
0.658,https://rukn-eltatawer.com/eg/villa-finishing-heliopolis/,تشطيب فلل في مصر الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-heliopolis/,تشطيب شقق في مصر الجديدة,False,True
0.658,https://rukn-eltatawer.com/eg/dressing-room-qena/,دريسينج روم في قنا,https://rukn-eltatawer.com/eg/custom-kitchens-qena/,تفصيل مطابخ في قنا,False,True
0.658,https://rukn-eltatawer.com/eg/gypsum-installer-sohag/,جبساتي في سوهاج,https://rukn-eltatawer.com/eg/gypsum-installer-damietta/,جبساتي في دمياط,True,False
0.658,https://rukn-eltatawer.com/eg/gypsum-installer-suez/,جبساتي في السويس,https://rukn-eltatawer.com/eg/gypsum-installer-obour-city/,جبساتي في العبور,True,False
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-mokattam/,تفصيل مطابخ في المقطم,https://rukn-eltatawer.com/eg/villa-finishing-mokattam/,تشطيب فلل في المقطم,False,True
0.658,https://rukn-eltatawer.com/eg/painter-aswan/,نقاش في أسوان,https://rukn-eltatawer.com/eg/painter-sohag/,نقاش في سوهاج,True,False
0.658,https://rukn-eltatawer.com/eg/dressing-room-tanta/,دريسينج روم في طنطا,https://rukn-eltatawer.com/eg/villa-finishing-tanta/,تشطيب فلل في طنطا,False,True
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-luxor/,تفصيل مطابخ في الأقصر,https://rukn-eltatawer.com/eg/interior-design-decor-luxor/,ديكورات وتصميم داخلي في الأقصر,False,True
0.658,https://rukn-eltatawer.com/eg/interior-design-decor-qena/,ديكورات وتصميم داخلي في قنا,https://rukn-eltatawer.com/eg/interior-design-decor-new-october/,ديكورات وتصميم داخلي في أكتوبر الجديدة,True,False
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-ismailia/,تفصيل مطابخ في الإسماعيلية,https://rukn-eltatawer.com/eg/custom-kitchens-hadayek-october/,تفصيل مطابخ في حدائق أكتوبر,True,False
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-kafr-el-sheikh/,تفصيل مطابخ في كفر الشيخ,https://rukn-eltatawer.com/eg/custom-kitchens-new-october/,تفصيل مطابخ في أكتوبر الجديدة,True,False
0.658,https://rukn-eltatawer.com/eg/dressing-room-damietta/,دريسينج روم في دمياط,https://rukn-eltatawer.com/eg/interior-design-decor-damietta/,ديكورات وتصميم داخلي في دمياط,False,True
0.658,https://rukn-eltatawer.com/eg/dressing-room-maadi/,دريسينج روم في المعادي,https://rukn-eltatawer.com/eg/apartment-finishing-maadi/,تشطيب شقق في المعادي,False,True
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-ismailia/,تفصيل مطابخ في الإسماعيلية,https://rukn-eltatawer.com/eg/custom-kitchens-new-october/,تفصيل مطابخ في أكتوبر الجديدة,True,False
0.658,https://rukn-eltatawer.com/eg/dressing-room-suez/,دريسينج روم في السويس,https://rukn-eltatawer.com/eg/dressing-room-mahalla/,دريسينج روم في المحلة الكبرى,True,False
0.658,https://rukn-eltatawer.com/eg/interior-design-decor-nasr-city/,ديكورات وتصميم داخلي في مدينة نصر,https://rukn-eltatawer.com/eg/villa-finishing-nasr-city/,تشطيب فلل في مدينة نصر,False,True
0.658,https://rukn-eltatawer.com/eg/interior-design-decor-fifth-settlement/,ديكورات وتصميم داخلي في التجمع الخامس,https://rukn-eltatawer.com/eg/villa-finishing-fifth-settlement/,تشطيب فلل في التجمع الخامس,False,True
0.658,https://rukn-eltatawer.com/eg/villa-finishing-tanta/,تشطيب فلل في طنطا,https://rukn-eltatawer.com/eg/apartment-finishing-tanta/,تشطيب شقق في طنطا,False,True
0.658,https://rukn-eltatawer.com/eg/dressing-room-new-damietta/,دريسينج روم في دمياط الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-new-damietta/,تشطيب شقق في دمياط الجديدة,False,True
0.658,https://rukn-eltatawer.com/eg/apartment-finishing-damietta/,تشطيب شقق في دمياط,https://rukn-eltatawer.com/eg/apartment-finishing-new-october/,تشطيب شقق في أكتوبر الجديدة,True,False
0.658,https://rukn-eltatawer.com/eg/apartment-finishing-mahalla/,تشطيب شقق في المحلة الكبرى,https://rukn-eltatawer.com/eg/apartment-finishing-kafr-el-sheikh/,تشطيب شقق في كفر الشيخ,True,False
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-heliopolis/,تفصيل مطابخ في مصر الجديدة,https://rukn-eltatawer.com/eg/villa-finishing-heliopolis/,تشطيب فلل في مصر الجديدة,False,True
0.658,https://rukn-eltatawer.com/eg/interior-design-decor-6-october/,ديكورات وتصميم داخلي في 6 أكتوبر,https://rukn-eltatawer.com/eg/interior-design-decor-sheikh-zayed/,ديكورات وتصميم داخلي في الشيخ زايد,True,False
0.658,https://rukn-eltatawer.com/eg/villa-finishing-minya/,تشطيب فلل في المنيا,https://rukn-eltatawer.com/eg/villa-finishing-hadayek-october/,تشطيب فلل في حدائق أكتوبر,True,False
0.658,https://rukn-eltatawer.com/eg/villa-finishing-beni-suef/,تشطيب فلل في بني سويف,https://rukn-eltatawer.com/eg/villa-finishing-hadayek-october/,تشطيب فلل في حدائق أكتوبر,True,False
0.658,https://rukn-eltatawer.com/eg/villa-finishing-banha/,تشطيب فلل في بنها,https://rukn-eltatawer.com/eg/villa-finishing-hadayek-october/,تشطيب فلل في حدائق أكتوبر,True,False
0.658,https://rukn-eltatawer.com/eg/dressing-room-badr-city/,دريسينج روم في بدر,https://rukn-eltatawer.com/eg/villa-finishing-badr-city/,تشطيب فلل في بدر,False,True
0.658,https://rukn-eltatawer.com/eg/villa-finishing-mahalla/,تشطيب فلل في المحلة الكبرى,https://rukn-eltatawer.com/eg/villa-finishing-zagazig/,تشطيب فلل في الزقازيق,True,False
0.658,https://rukn-eltatawer.com/eg/electrician-aswan/,كهربائي في أسوان,https://rukn-eltatawer.com/eg/electrician-damietta/,كهربائي في دمياط,True,False
0.658,https://rukn-eltatawer.com/eg/plumber-aswan/,سباك في أسوان,https://rukn-eltatawer.com/eg/plumber-kafr-el-sheikh/,سباك في كفر الشيخ,True,False
0.658,https://rukn-eltatawer.com/eg/carpenter-aswan/,نجار في أسوان,https://rukn-eltatawer.com/eg/carpenter-kafr-el-sheikh/,نجار في كفر الشيخ,True,False
0.658,https://rukn-eltatawer.com/eg/plumber-luxor/,سباك في الأقصر,https://rukn-eltatawer.com/eg/plumber-qena/,سباك في قنا,True,False
0.658,https://rukn-eltatawer.com/eg/carpenter-luxor/,نجار في الأقصر,https://rukn-eltatawer.com/eg/carpenter-qena/,نجار في قنا,True,False
0.658,https://rukn-eltatawer.com/eg/plumber-damietta/,سباك في دمياط,https://rukn-eltatawer.com/eg/plumber-zagazig/,سباك في الزقازيق,True,False
0.658,https://rukn-eltatawer.com/eg/carpenter-damietta/,نجار في دمياط,https://rukn-eltatawer.com/eg/carpenter-zagazig/,نجار في الزقازيق,True,False
0.658,https://rukn-eltatawer.com/eg/electrician-aswan/,كهربائي في أسوان,https://rukn-eltatawer.com/eg/electrician-zagazig/,كهربائي في الزقازيق,True,False
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-smouha/,تفصيل مطابخ في سموحة,https://rukn-eltatawer.com/eg/interior-design-decor-smouha/,ديكورات وتصميم داخلي في سموحة,False,True
0.658,https://rukn-eltatawer.com/eg/interior-design-decor-new-borg-el-arab/,ديكورات وتصميم داخلي في برج العرب الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-new-borg-el-arab/,تشطيب شقق في برج العرب الجديدة,False,True
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-mansoura/,تفصيل مطابخ في المنصورة,https://rukn-eltatawer.com/eg/apartment-finishing-mansoura/,تشطيب شقق في المنصورة,False,True
0.658,https://rukn-eltatawer.com/eg/custom-kitchens-madinaty/,تفصيل مطابخ في مدينتي,https://rukn-eltatawer.com/eg/apartment-finishing-madinaty/,تشطيب شقق في مدينتي,False,True
0.658,https://rukn-eltatawer.com/eg/gypsum-installer-qena/,جبساتي في قنا,https://rukn-eltatawer.com/eg/gypsum-installer-damietta/,جبساتي في دمياط,True,False
0.658,https://rukn-eltatawer.com/eg/dressing-room-aswan/,دريسينج روم في أسوان,https://rukn-eltatawer.com/eg/interior-design-decor-aswan/,ديكورات وتصميم داخلي في أسوان,False,True
0.658,https://rukn-eltatawer.com/eg/dressing-room-assiut/,دريسينج روم في أسيوط,https://rukn-eltatawer.com/eg/interior-design-decor-assiut/,ديكورات وتصميم داخلي في أسيوط,False,True
0.658,https://rukn-eltatawer.com/eg/dressing-room-ismailia/,دريسينج روم في الإسماعيلية,https://rukn-eltatawer.com/eg/dressing-room-hadayek-october/,دريسينج روم في حدائق أكتوبر,True,False
0.658,https://rukn-eltatawer.com/eg/dressing-room-kafr-el-sheikh/,دريسينج روم في كفر الشيخ,https://rukn-eltatawer.com/eg/dressing-room-new-october/,دريسينج روم في أكتوبر الجديدة,True,False
0.658,https://rukn-eltatawer.com/eg/painter-aswan/,نقاش في أسوان,https://rukn-eltatawer.com/eg/painter-qena/,نقاش في قنا,True,False
0.658,https://rukn-eltatawer.com/eg/dressing-room-ismailia/,دريسينج روم في الإسماعيلية,https://rukn-eltatawer.com/eg/dressing-room-new-october/,دريسينج روم في أكتوبر الجديدة,True,False
0.658,https://rukn-eltatawer.com/eg/interior-design-decor-al-rehab/,ديكورات وتصميم داخلي في الرحاب,https://rukn-eltatawer.com/eg/villa-finishing-al-rehab/,تشطيب فلل في الرحاب,False,True
0.658,https://rukn-eltatawer.com/eg/apartment-finishing-luxor/,تشطيب شقق في الأقصر,https://rukn-eltatawer.com/eg/apartment-finishing-hadayek-october/,تشطيب شقق في حدائق أكتوبر,True,False
0.658,https://rukn-eltatawer.com/eg/villa-finishing-badr-city/,تشطيب فلل في بدر,https://rukn-eltatawer.com/eg/apartment-finishing-badr-city/,تشطيب شقق في بدر,False,True
0.657,https://rukn-eltatawer.com/eg/dressing-room-ismailia/,دريسينج روم في الإسماعيلية,https://rukn-eltatawer.com/eg/custom-kitchens-ismailia/,تفصيل مطابخ في الإسماعيلية,False,True
0.657,https://rukn-eltatawer.com/eg/custom-kitchens-tanta/,تفصيل مطابخ في طنطا,https://rukn-eltatawer.com/eg/villa-finishing-tanta/,تشطيب فلل في طنطا,False,True
0.657,https://rukn-eltatawer.com/eg/villa-finishing-suez/,تشطيب فلل في السويس,https://rukn-eltatawer.com/eg/villa-finishing-new-damietta/,تشطيب فلل في دمياط الجديدة,True,False
0.657,https://rukn-eltatawer.com/eg/villa-finishing-qena/,تشطيب فلل في قنا,https://rukn-eltatawer.com/eg/villa-finishing-mahalla/,تشطيب فلل في المحلة الكبرى,True,False
0.657,https://rukn-eltatawer.com/eg/interior-design-decor-assiut/,ديكورات وتصميم داخلي في أسيوط,https://rukn-eltatawer.com/eg/interior-design-decor-new-october/,ديكورات وتصميم داخلي في أكتوبر الجديدة,True,False
0.657,https://rukn-eltatawer.com/eg/custom-kitchens-maadi/,تفصيل مطابخ في المعادي,https://rukn-eltatawer.com/eg/apartment-finishing-maadi/,تشطيب شقق في المعادي,False,True
0.657,https://rukn-eltatawer.com/eg/custom-kitchens-damietta/,تفصيل مطابخ في دمياط,https://rukn-eltatawer.com/eg/interior-design-decor-damietta/,ديكورات وتصميم داخلي في دمياط,False,True
0.657,https://rukn-eltatawer.com/eg/dressing-room-minya/,دريسينج روم في المنيا,https://rukn-eltatawer.com/eg/interior-design-decor-minya/,ديكورات وتصميم داخلي في المنيا,False,True
0.657,https://rukn-eltatawer.com/eg/dressing-room-beni-suef/,دريسينج روم في بني سويف,https://rukn-eltatawer.com/eg/interior-design-decor-beni-suef/,ديكورات وتصميم داخلي في بني سويف,False,True
0.657,https://rukn-eltatawer.com/eg/dressing-room-banha/,دريسينج روم في بنها,https://rukn-eltatawer.com/eg/interior-design-decor-banha/,ديكورات وتصميم داخلي في بنها,False,True
0.657,https://rukn-eltatawer.com/eg/interior-design-decor-zamalek/,ديكورات وتصميم داخلي في الزمالك,https://rukn-eltatawer.com/eg/villa-finishing-zamalek/,تشطيب فلل في الزمالك,False,True
0.657,https://rukn-eltatawer.com/eg/plumber-minya/,سباك في المنيا,https://rukn-eltatawer.com/eg/plumber-damietta/,سباك في دمياط,True,False
0.657,https://rukn-eltatawer.com/eg/carpenter-minya/,نجار في المنيا,https://rukn-eltatawer.com/eg/carpenter-damietta/,نجار في دمياط,True,False
0.657,https://rukn-eltatawer.com/eg/plumber-beni-suef/,سباك في بني سويف,https://rukn-eltatawer.com/eg/plumber-damietta/,سباك في دمياط,True,False
0.657,https://rukn-eltatawer.com/eg/carpenter-beni-suef/,نجار في بني سويف,https://rukn-eltatawer.com/eg/carpenter-damietta/,نجار في دمياط,True,False
0.657,https://rukn-eltatawer.com/eg/custom-kitchens-new-damietta/,تفصيل مطابخ في دمياط الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-new-damietta/,تشطيب شقق في دمياط الجديدة,False,True
0.657,https://rukn-eltatawer.com/eg/apartment-finishing-new-october/,تشطيب شقق في أكتوبر الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-obour-city/,تشطيب شقق في العبور,True,False
0.657,https://rukn-eltatawer.com/eg/gypsum-installer-aswan/,جبساتي في أسوان,https://rukn-eltatawer.com/eg/gypsum-installer-luxor/,جبساتي في الأقصر,True,False
0.657,https://rukn-eltatawer.com/eg/electrician-aswan/,كهربائي في أسوان,https://rukn-eltatawer.com/eg/electrician-minya/,كهربائي في المنيا,True,False
0.657,https://rukn-eltatawer.com/eg/electrician-aswan/,كهربائي في أسوان,https://rukn-eltatawer.com/eg/electrician-beni-suef/,كهربائي في بني سويف,True,False
0.657,https://rukn-eltatawer.com/eg/electrician-luxor/,كهربائي في الأقصر,https://rukn-eltatawer.com/eg/electrician-sohag/,كهربائي في سوهاج,True,False
0.657,https://rukn-eltatawer.com/eg/electrician-ismailia/,كهربائي في الإسماعيلية,https://rukn-eltatawer.com/eg/electrician-obour-city/,كهربائي في العبور,True,False
0.657,https://rukn-eltatawer.com/eg/apartment-finishing-qena/,تشطيب شقق في قنا,https://rukn-eltatawer.com/eg/apartment-finishing-new-damietta/,تشطيب شقق في دمياط الجديدة,True,False
0.657,https://rukn-eltatawer.com/eg/villa-finishing-aswan/,تشطيب فلل في أسوان,https://rukn-eltatawer.com/eg/villa-finishing-hadayek-october/,تشطيب فلل في حدائق أكتوبر,True,False
0.657,https://rukn-eltatawer.com/eg/villa-finishing-assiut/,تشطيب فلل في أسيوط,https://rukn-eltatawer.com/eg/villa-finishing-hadayek-october/,تشطيب فلل في حدائق أكتوبر,True,False
0.657,https://rukn-eltatawer.com/eg/custom-kitchens-badr-city/,تفصيل مطابخ في بدر,https://rukn-eltatawer.com/eg/villa-finishing-badr-city/,تشطيب فلل في بدر,False,True
0.657,https://rukn-eltatawer.com/eg/painter-sohag/,نقاش في سوهاج,https://rukn-eltatawer.com/eg/painter-damietta/,نقاش في دمياط,True,False
0.657,https://rukn-eltatawer.com/eg/painter-suez/,نقاش في السويس,https://rukn-eltatawer.com/eg/painter-obour-city/,نقاش في العبور,True,False
0.657,https://rukn-eltatawer.com/eg/villa-finishing-ismailia/,تشطيب فلل في الإسماعيلية,https://rukn-eltatawer.com/eg/villa-finishing-mahalla/,تشطيب فلل في المحلة الكبرى,True,False
0.657,https://rukn-eltatawer.com/eg/interior-design-decor-kafr-el-sheikh/,ديكورات وتصميم داخلي في كفر الشيخ,https://rukn-eltatawer.com/eg/interior-design-decor-hadayek-october/,ديكورات وتصميم داخلي في حدائق أكتوبر,True,False
0.657,https://rukn-eltatawer.com/eg/custom-kitchens-aswan/,تفصيل مطابخ في أسوان,https://rukn-eltatawer.com/eg/interior-design-decor-aswan/,ديكورات وتصميم داخلي في أسوان,False,True
0.657,https://rukn-eltatawer.com/eg/custom-kitchens-assiut/,تفصيل مطابخ في أسيوط,https://rukn-eltatawer.com/eg/interior-design-decor-assiut/,ديكورات وتصميم داخلي في أسيوط,False,True
0.657,https://rukn-eltatawer.com/eg/interior-design-decor-hadayek-october/,ديكورات وتصميم داخلي في حدائق أكتوبر,https://rukn-eltatawer.com/eg/villa-finishing-hadayek-october/,تشطيب فلل في حدائق أكتوبر,False,True
0.657,https://rukn-eltatawer.com/eg/apartment-finishing-sohag/,تشطيب شقق في سوهاج,https://rukn-eltatawer.com/eg/apartment-finishing-mahalla/,تشطيب شقق في المحلة الكبرى,True,False
0.657,https://rukn-eltatawer.com/eg/dressing-room-suez/,دريسينج روم في السويس,https://rukn-eltatawer.com/eg/custom-kitchens-suez/,تفصيل مطابخ في السويس,False,True
0.656,https://rukn-eltatawer.com/eg/villa-finishing-minya/,تشطيب فلل في المنيا,https://rukn-eltatawer.com/eg/villa-finishing-new-october/,تشطيب فلل في أكتوبر الجديدة,True,False
0.656,https://rukn-eltatawer.com/eg/villa-finishing-beni-suef/,تشطيب فلل في بني سويف,https://rukn-eltatawer.com/eg/villa-finishing-new-october/,تشطيب فلل في أكتوبر الجديدة,True,False
0.656,https://rukn-eltatawer.com/eg/dressing-room-al-shorouk/,دريسينج روم في الشروق,https://rukn-eltatawer.com/eg/villa-finishing-al-shorouk/,تشطيب فلل في الشروق,False,True
0.656,https://rukn-eltatawer.com/eg/interior-design-decor-mostakbal-city/,ديكورات وتصميم داخلي في مستقبل سيتي,https://rukn-eltatawer.com/eg/apartment-finishing-mostakbal-city/,تشطيب شقق في مستقبل سيتي,False,True
0.656,https://rukn-eltatawer.com/eg/plumber-al-shorouk/,سباك في الشروق,https://rukn-eltatawer.com/eg/plumber-qena/,سباك في قنا,True,False
0.656,https://rukn-eltatawer.com/eg/carpenter-al-shorouk/,نجار في الشروق,https://rukn-eltatawer.com/eg/carpenter-qena/,نجار في قنا,True,False
0.656,https://rukn-eltatawer.com/eg/plumber-kafr-el-sheikh/,سباك في كفر الشيخ,https://rukn-eltatawer.com/eg/plumber-damietta/,سباك في دمياط,True,False
0.656,https://rukn-eltatawer.com/eg/carpenter-kafr-el-sheikh/,نجار في كفر الشيخ,https://rukn-eltatawer.com/eg/carpenter-damietta/,نجار في دمياط,True,False
0.656,https://rukn-eltatawer.com/eg/gypsum-installer-aswan/,جبساتي في أسوان,https://rukn-eltatawer.com/eg/gypsum-installer-damietta/,جبساتي في دمياط,True,False
0.656,https://rukn-eltatawer.com/eg/electrician-aswan/,كهربائي في أسوان,https://rukn-eltatawer.com/eg/electrician-kafr-el-sheikh/,كهربائي في كفر الشيخ,True,False
0.656,https://rukn-eltatawer.com/eg/electrician-luxor/,كهربائي في الأقصر,https://rukn-eltatawer.com/eg/electrician-qena/,كهربائي في قنا,True,False
0.656,https://rukn-eltatawer.com/eg/electrician-damietta/,كهربائي في دمياط,https://rukn-eltatawer.com/eg/electrician-zagazig/,كهربائي في الزقازيق,True,False
0.656,https://rukn-eltatawer.com/eg/interior-design-decor-sohag/,ديكورات وتصميم داخلي في سوهاج,https://rukn-eltatawer.com/eg/interior-design-decor-new-october/,ديكورات وتصميم داخلي في أكتوبر الجديدة,True,False
0.656,https://rukn-eltatawer.com/eg/interior-design-decor-zagazig/,ديكورات وتصميم داخلي في الزقازيق,https://rukn-eltatawer.com/eg/interior-design-decor-new-october/,ديكورات وتصميم داخلي في أكتوبر الجديدة,True,False
0.656,https://rukn-eltatawer.com/eg/interior-design-decor-new-mansoura/,ديكورات وتصميم داخلي في المنصورة الجديدة,https://rukn-eltatawer.com/eg/apartment-finishing-new-mansoura/,تشطيب شقق في المنصورة الجديدة,False,True
0.656,https://rukn-eltatawer.com/eg/custom-kitchens-qena/,تفصيل مطابخ في قنا,https://rukn-eltatawer.com/eg/custom-kitchens-hadayek-october/,تفصيل مطابخ في حدائق أكتوبر,True,False
0.656,https://rukn-eltatawer.com/eg/dressing-room-nasr-city/,دريسينج روم في مدينة نصر,https://rukn-eltatawer.com/eg/apartment-finishing-nasr-city/,تشطيب شقق في مدينة نصر,False,True
0.656,https://rukn-eltatawer.com/eg/dressing-room-fifth-settlement/,دريسينج روم في التجمع الخامس,https://rukn-eltatawer.com/eg/apartment-finishing-fifth-settlement/,تشطيب شقق في التجمع الخامس,False,True
0.656,https://rukn-eltatawer.com/eg/gypsum-installer-aswan/,جبساتي في أسوان,https://rukn-eltatawer.com/eg/gypsum-installer-zagazig/,جبساتي في الزقازيق,True,False
0.656,https://rukn-eltatawer.com/eg/custom-kitchens-qena/,تفصيل مطابخ في قنا,https://rukn-eltatawer.com/eg/custom-kitchens-new-october/,تفصيل مطابخ في أكتوبر الجديدة,True,False
0.656,https://rukn-eltatawer.com/eg/custom-kitchens-minya/,تفصيل مطابخ في المنيا,https://rukn-eltatawer.com/eg/interior-design-decor-minya/,ديكورات وتصميم داخلي في المنيا,False,True
